電力供給,外気温度,電力需要,太陽電池アレイの発電量1
1,4.5,0.918530151,0
1,3.6,0.376159231,0
1,2.9,0.397305898,0
1,2.5,0.397305898,0
1,2.6,0.376159231,0
1,2,9.978412771,0
1,1.2,3.985857717,0.15247421
1,2.3,3.333606755,1.517343275
1,4.8,1.630893582,4.922088247
1,7,2.152319312,6.494992986
1,9,0.665857017,7.446322542
1,9.3,0.411613863,7.232747298
1,10.5,1.381431872,3.828091084
1,11.5,0.69301969,4.84133196
1,10.7,0.530064311,3.479819243
1,9.9,0.397305898,1.819509184
1,9.4,0.561714534,0.556532615
1,8.4,2.197678643,0
1,7.8,2.872701315,0
1,6.6,2.895919834,0
1,6,2.817478587,0
1,5.6,3.951881062,0
1,4,3.806787411,0
1,4,1.938943154,0
1,2.8,0.918593117,0
1,1.9,0.376222197,0
1,2.2,0.397368864,0
1,1.2,0.397368864,0
1,1.2,0.376222197,0
1,3,10.03644122,0
1,4.2,3.610423767,0.185640903
1,4.2,3.307123693,2.113782937
1,6.2,1.623139558,4.77427476
1,7.3,2.152974205,6.358885561
1,8.6,0.665919984,6.03035332
1,8.1,1.162352711,3.157871046
1,7.9,1.701646834,2.195629112
1,7.9,0.693082656,1.930022761
1,7.9,0.530127277,1.484086327
1,7.6,1.090899479,0.96800857
1,6.9,1.270788516,0.370096233
1,5.8,3.405340257,0
1,5.3,3.639852412,0
1,4.7,3.7618384,0
1,4.6,3.522633792,0
1,3.6,4.637965137,0
1,2.6,4.252469195,0
1,2.4,1.939598046,0
1,1.6,0.9186255,0
1,0.7,0.37625458,0
1,0.4,0.397401247,0
1,-0.6,0.397401247,0
1,-0.5,0.37625458,0
1,-0.5,9.871752262,0
1,-1.2,5.938402491,0.150470668
1,-0.6,4.350607522,0.703329661
1,1.1,2.243830431,2.199531497
1,4,2.152414661,3.545089211
1,5.8,0.665952366,6.646378918
1,7.4,1.027325725,6.954594178
1,8,1.745971136,2.967868509
1,8.4,0.693115039,1.809806379
1,8.2,0.53015966,1.390257478
1,8.8,0.994682223,1.108449036
1,8.4,1.172225778,0.420479972
1,7.4,3.058002617,0
1,7,3.360269265,0
1,6.4,3.434772227,0
1,6.5,3.136870959,0
1,6,4.155582907,0
1,5.6,3.763179783,0
1,5.4,1.939038503,0
1,5.6,0.918480003,0
1,5.5,0.376109083,0
1,4.3,0.39725575,0
1,3.9,0.39725575,0
1,4,0.376109083,0
1,3.9,10.09388903,0
1,4.1,4.094806752,0.185187077
1,4.5,4.240783064,0.868910104
1,5.1,2.718136309,3.878900222
1,5.7,2.15286109,3.774122498
1,6.1,0.665806869,4.806660182
1,6.8,3.733289544,5.089335986
1,7.4,2.658009959,6.080534606
1,7.7,0.692969542,7.21893269
1,8.6,0.530014163,4.87857561
1,8.9,2.657833698,1.618244847
1,8.9,1.703633786,0.656968527
1,8.8,3.961064906,0
1,9,3.440393139,0
1,9.9,3.603574519,0
1,10.6,2.885988974,0
1,10.1,3.774585467,0
1,9.8,3.371186763,0
1,9.2,1.939484931,0
1,8.9,0.672832726,0
1,8.5,0.375966059,0
1,8.4,0.397112726,0
1,8.2,0.397112726,0
1,8.1,0.375966059,0
1,8.3,0.397112726,0
1,8,0.397112726,0.153523248
1,8.2,6.721657384,0.757804202
1,9,4.493262231,4.174793461
1,10,3.953382474,6.608395144
1,11.1,3.303040715,6.244457524
1,12.3,2.728671201,2.708958068
1,12.1,2.434333644,3.097584976
1,11.9,0.888379267,3.25723892
1,12.9,0.397112726,1.464435821
1,12.4,1.393990183,0.945608383
1,12.1,3.04850409,0.363533397
1,11.1,3.554417315,0
1,10.2,2.924153918,0
1,9.2,3.052177841,0
1,8.5,3.419978281,0
1,7.8,4.061413469,0
1,7.4,2.053092121,0
1,7.4,1.419883519,0
1,6.7,0.672935946,0
1,6.2,0.376069279,0
1,5.6,0.397215946,0
1,5.3,0.397215946,0
1,5.3,0.376069279,0
1,5.7,0.397215946,0
1,6,0.397215946,0.060872769
1,6.8,7.325981936,0.368360868
1,8,3.567697668,0.713599283
1,9.2,2.291068054,0.973292108
1,9.7,2.061104549,1.43289558
1,10,1.962289754,1.746180773
1,11.5,2.044564335,1.663525495
1,11.6,0.888482487,1.460825809
1,11.6,0.397215946,1.109895004
1,11.8,0.397215946,0.699059542
1,10.9,2.046469269,0.204830139
1,9.3,2.777124846,0
1,7.9,2.82888338,0
1,7,2.823203982,0
1,6.2,3.471402037,0
1,5.5,4.218038555,0
1,4.4,2.055803565,0
1,3.9,1.420578665,0
1,2.6,0.918602562,0
1,2,0.376231642,0
1,1.7,0.397378309,0
1,1.5,0.397378309,0
1,0.8,0.376231642,0
1,0.4,9.902952606,0
1,0.5,3.982813777,0.155391618
1,1,3.555606328,0.648450307
1,3.2,1.916968445,1.122638725
1,5.8,2.15298365,1.588005833
1,6.6,0.665929429,1.855266936
1,6.6,2.749152208,5.224583566
1,7,2.467837189,5.123688795
1,7.4,0.693092101,2.120039235
1,7.3,0.530136722,1.632232219
1,7.1,2.588652145,0.785551536
1,7.4,1.76810211,0.299103058
1,7.2,4.199456161,0
1,6.9,3.729040759,0
1,6.8,4.061063481,0
1,6.4,3.511959392,0
1,6,4.449429202,0
1,5.7,3.918595709,0
1,6,1.939607491,0
1,6,0.918381505,0
1,5.6,0.376010585,0
1,5.7,0.397157252,0
1,5.5,0.397157252,0
1,5.4,0.376010585,0
1,5.6,7.425116368,0
1,5.2,3.23230737,0.269622338
1,5.9,3.431294454,0.862990651
1,7.1,2.406174905,1.488243716
1,8,2.152170667,4.082232693
1,9.3,0.665708371,6.488439149
1,10.4,2.398800835,3.000840515
1,11.1,2.144848895,6.648799579
1,11.6,0.692871044,5.94261128
1,11.9,0.529915665,5.296320122
1,12.1,1.676023799,1.855940294
1,11.8,1.267893523,0.796278023
1,11.2,3.083856084,0
1,11,3.022618548,0
1,10.6,3.178898007,0
1,10.4,2.702413162,0
1,10.5,3.579759787,0
1,10,3.249451478,0
1,10.3,1.938794508,0
1,10.3,0.918271089,0
1,9.6,0.375900169,0
1,8.9,0.397046836,0
1,9,0.397046836,0
1,8.3,0.375900169,0
1,8.7,4.58225166,0
1,8.7,2.530575,0.155586892
1,9.5,2.833346114,0.673497121
1,9.7,1.957903835,1.14166186
1,10.6,2.152652177,1.531270933
1,12,0.665597955,1.858980103
1,13.4,1.437108791,6.39272871
1,13.7,1.812937299,4.459875114
1,14.3,0.692760628,1.680310118
1,14.2,0.529805249,1.255973719
1,13.1,1.144447175,0.803601745
1,11.5,1.154707318,0.323244385
1,11.5,2.749988284,0
1,11.2,2.896535885,0
1,11.1,2.931712664,0
1,10.8,2.533282181,0
1,10.7,3.453278935,0
1,10.4,3.152777184,0
1,10.1,1.939276018,0
1,10,0.91852363,0
1,9,0.37615271,0
1,7.8,0.397299376,0
1,7.4,0.397299376,0
1,7.1,0.37615271,0
1,6.4,5.269557798,0
1,5.9,2.83626227,0.402297494
1,5.9,2.979298433,2.101409661
1,6.8,1.934929543,4.665532186
1,7,2.152904717,6.208297245
1,7.8,0.665850496,2.964675278
1,7.6,1.650596702,5.163767792
1,7.5,1.993961088,3.074282954
1,7.3,0.693013168,4.485874681
1,7.7,0.530057789,3.173873117
1,6.6,1.141592291,3.672908383
1,5.8,1.377024027,0.985159712
1,4.8,3.744414097,0
1,4.3,3.824004028,0
1,4,3.978483324,0
1,3.5,3.743239358,0
1,3.4,4.733224126,0
1,3,4.211378528,0
1,2.4,1.939528558,0
1,2.6,0.918681945,0
1,2.6,0.376311025,0
1,1.9,0.397457692,0
1,2,0.397457692,0
1,1.5,0.376311025,0
1,1,9.92856442,0
1,1.4,3.933836345,0.403238688
1,2.1,3.731310522,1.973875145
1,3.4,2.169756333,3.323873871
1,4.2,2.153063032,2.052133841
1,5.3,0.666008811,3.314645876
1,5.2,1.892318298,6.777095578
1,5.6,2.07648754,5.993881072
1,5.5,0.693171484,7.080339455
1,6.2,0.530216105,3.225274466
1,6,1.482623373,1.939329194
1,4.7,1.57339903,0.731198561
1,3.8,4.265071228,0
1,3.2,4.104825775,0
1,2.9,4.422334196,0
1,2.6,4.078909545,0
1,2,5.132651887,0
1,1.5,4.509866397,0
1,1.4,1.939686874,0
1,1,0.67315363,0
1,0.9,0.376286963,0
1,0.9,0.39743363,0
1,0.7,0.39743363,0
1,0.6,0.376286963,0
1,0.5,0.39743363,0
1,0.5,0.39743363,0.880640957
1,1,13.23976623,2.996792209
1,2,7.464123782,5.57083462
1,3.5,5.169957466,7.195271684
1,5.2,3.781920297,8.216589998
1,6.5,3.23463332,8.544901218
1,6.6,2.930156699,8.314941376
1,6.6,0.888700171,7.472283363
1,6.2,0.39743363,6.031330057
1,5.9,3.315395039,3.973190732
1,5.7,4.308372663,1.28844278
1,5.6,4.740694016,0
1,5.2,3.613464869,0
1,5,4.495156196,0
1,4.8,4.245770971,0
1,4.7,4.762943017,0
1,4.7,2.059658922,0
1,5,1.420204423,0
1,4.6,0.673166448,0
1,5,0.376299781,0
1,4.5,0.397446448,0
1,4.1,0.397446448,0
1,3.4,0.376299781,0
1,3,0.397446448,0
1,3,0.743517169,0.7044055
1,3.5,10.30912517,2.775118935
1,4.8,4.680001396,5.599973772
1,5.5,1.832884841,7.224815596
1,6,1.350029841,8.233684041
1,5.2,0.889720354,8.578340808
1,5.3,0.397446448,8.340338019
1,5.7,0.376299781,7.45364499
1,4.9,0.397446448,6.031466865
1,4.2,1.598440771,3.758514119
1,3.4,2.041769856,1.188161248
1,2.4,2.705519356,0
1,1.9,1.737526661,0
1,1.3,3.913628084,0
1,0.9,4.696897098,0
1,0.5,5.072938637,0
1,0.2,1.402175895,0
1,0.3,1.700956934,0
1,-0.2,0.9187656,0
1,-0.6,0.37639468,0
1,-0.9,0.397541347,0
1,-1.1,0.397541347,0
1,-1.3,0.37639468,0
1,-1.2,9.854013288,0
1,-1.2,4.631626584,0.161426634
1,-0.8,4.565717658,0.61815621
1,-0.1,3.42449997,1.043962663
1,2,2.153146688,1.442186475
1,4.6,0.666092466,1.721543837
1,5.5,2.212520489,1.823620544
1,5.5,1.995587091,1.713987901
1,5.7,0.693255139,1.515434308
1,6,0.53029976,1.164078525
1,3.1,2.008974509,0.73305619
1,3.7,1.793759696,0.29377905
1,3.8,4.817508092,0
1,2.9,4.300192547,0
1,2.1,4.92620978,0
1,1.6,4.485121501,0
1,1.1,5.530368594,0
1,0.8,4.756700506,0
1,0.4,1.939770529,0
1,0.1,0.918761777,0
1,-0.7,0.376390857,0
1,-0.8,0.397537524,0
1,-1.1,0.397537524,0
1,-1,0.376390857,0
1,-0.9,9.860953063,0
1,-0.4,4.332515352,0.086004132
1,0.6,3.61248974,0.306053921
1,3.3,1.904845758,0.557777399
1,4.8,2.152550939,0.739615226
1,6.2,0.666088644,1.329628836
1,6.1,1.392539622,1.876836892
1,5.2,2.152631049,1.800753517
1,5.3,0.693251316,1.581677337
1,6.2,0.530295937,1.855828807
1,3,1.739964943,0.996731
1,3.5,1.636521351,0.332301177
1,1.9,4.83211047,0
1,1.4,4.451584203,0
1,0.8,4.988370278,0
1,0.5,4.641248208,0
1,0.1,5.702566484,0
1,-0.3,4.908877988,0
1,-0.7,1.93917478,0
1,-0.9,0.918797533,0
1,-1.2,0.376426613,0
1,-1.9,0.39757328,0
1,-2,0.39757328,0
1,-2.3,0.376426613,0
1,-2.5,9.837238902,0
1,-2.4,4.708149698,0.307420698
1,-1.6,3.963529625,1.191476486
1,0.6,2.242831988,3.035551817
1,2.2,2.153178621,3.944742652
1,2.9,0.666124399,7.871471567
1,4.4,1.590733684,8.269611253
1,5.1,1.999128393,6.750961045
1,4.3,0.693287072,5.524481145
1,5.9,0.530331693,3.757479497
1,3.4,3.501649785,1.19539527
1,4.1,2.037138946,0.509411031
1,3.3,5.15605954,0
1,3,4.367990286,0
1,2,5.066696786,0
1,1.5,4.53579717,0
1,0.2,5.705373431,0
1,-0.2,4.915370346,0
1,-0.7,1.939802462,0
1,-1.1,0.918911098,0
1,-1.7,0.376540178,0
1,-2.1,0.397686844,0
1,-2.5,0.397686844,0
1,-2.6,0.376540178,0
1,-2.9,9.83678292,0
1,-2.4,4.645862241,0.328233468
1,-2.3,3.977464408,1.210635075
1,-1.3,2.327545279,3.827108329
1,0.1,2.152700259,2.990787866
1,0.1,0.666237964,4.959644609
1,1.1,1.923851796,4.678973242
1,0.9,2.316827278,4.037768121
1,1,0.693400636,6.69112286
1,0.8,0.530445258,4.864593328
1,0.8,2.495351792,3.919156201
1,0.5,2.109862606,0.514319642
1,-0.2,5.918713166,0
1,-0.8,5.024832843,0
1,-1.3,5.858097937,0
1,-1.6,5.376879314,0
1,-1.9,6.42904662,0
1,-1.7,5.313899556,0
1,-2.2,1.9393241,0
1,-2.2,0.918865897,0
1,-2.7,0.376494977,0
1,-2.6,0.397641644,0
1,-2.2,0.397641644,0
1,-2.1,0.376494977,0
1,-2,9.841131996,0
1,-2.4,4.647113012,0.229387402
1,-1.9,3.959605028,0.79531611
1,0.8,2.170507577,1.61121882
1,1.8,2.153246984,2.183039661
1,2.9,0.666192763,3.074247627
1,4,1.349454541,4.853241602
1,3.6,1.908465596,3.145300111
1,3.9,0.693355436,3.298745312
1,2.6,0.530400057,2.120108295
1,2.2,1.720802622,2.370336312
1,1.1,1.864541401,0.434863113
1,0.3,5.415685605,0
1,-0.2,4.766305569,0
1,-0.7,5.458804761,0
1,-1.2,5.093484667,0
1,-1.6,6.176576094,0
1,-2.1,5.265024941,0
1,-2.5,1.939870825,0
1,-2.8,0.673305424,0
1,-3,0.376438757,0
1,-3.4,0.397585424,0
1,-3.7,0.397585424,0
1,-3.8,0.376438757,0
1,-3.7,0.397585424,0
1,-3.7,0.397585424,0.398352958
1,-2.2,13.81457891,1.43243602
1,0,7.228459969,1.86442434
1,3.3,4.428565665,3.81304507
1,4.8,3.823403062,7.846024253
1,5.8,3.100001051,4.548952625
1,5.5,2.818881352,5.558222356
1,4.6,0.888851965,4.983945747
1,4.1,0.397585424,4.818708129
1,5,2.402068286,1.149133408
1,4.9,3.89688585,0.53577452
1,4,4.746961187,0.027091665
1,3.1,3.73053581,0
1,2.1,4.873247618,0
1,1.6,4.729596393,0
1,0.6,5.425911413,0
1,-0.6,2.062547773,0
1,-0.7,1.420356217,0
1,-2,0.673186912,0
1,-1.9,0.376320245,0
1,-2.4,0.397466912,0
1,-3.2,0.397466912,0
1,-3.1,0.376320245,0
1,-3.5,0.397466912,0
1,-3.6,0.397466912,0.342615021
1,-2.5,13.81356762,1.026320634
1,1.1,6.73636778,4.935930603
1,3.9,4.102678932,4.797112282
1,6.6,2.061355515,5.993200359
1,8.1,1.96254072,2.663798902
1,8.6,2.044815301,3.961312551
1,8.8,0.888733453,5.601129059
1,9,0.397466912,3.159045235
1,9.1,0.397466912,1.927046173
1,8.9,2.350818109,1.159456805
1,7.7,3.612029007,0.027214108
1,6.7,3.017997872,0
1,5.7,3.278969627,0
1,5.2,3.782657617,0
1,3.4,4.62543774,0
1,2.5,2.060884255,0
1,1.4,1.420829631,0
1,1,0.918564333,0
1,0.2,0.376193413,0
1,-0.5,0.397340079,0
1,-0.8,0.397340079,0
1,-0.6,0.376193413,0
1,-0.9,9.860755618,0
1,-1.3,4.200490148,0.379590541
1,-0.6,3.659431045,1.141179789
1,2.4,2.001214582,3.545065489
1,5.4,2.15294542,6.006086026
1,7.6,0.665891199,4.147971776
1,8.9,0.715430406,6.595380978
1,10.2,1.383241832,4.195605227
1,10.4,0.693053872,5.750033317
1,11,0.530098493,5.588262827
1,10.5,0.738758929,2.961511388
1,10.2,1.007905991,1.688116035
1,9.3,2.606997983,0.027081462
1,9,2.998270647,0
1,8.8,3.005004809,0
1,8.8,2.710962293,0
1,8.2,3.726175084,0
1,7.2,3.493181402,0
1,6.5,1.939569261,0
1,5.9,0.918489673,0
1,5.6,0.376118753,0
1,5.6,0.397265419,0
1,5.5,0.397265419,0
1,5.6,0.376118753,0
1,5.7,6.645372082,0
1,5.8,3.034718459,0.368441985
1,6.3,3.292559003,2.492735015
1,6.8,2.345093919,5.485095127
1,6.9,2.152278834,7.045045711
1,7.5,0.665816539,6.098697739
1,7.9,3.007948674,2.682699584
1,8.5,2.459704279,3.54866144
1,8.9,0.692979211,2.747228051
1,9.2,0.530023832,1.807026513
1,8.9,2.512873513,3.165353141
1,9,1.653749624,0.862329432
1,8.9,3.813780095,0.026999833
1,8.5,3.467804519,0
1,7.8,3.797392299,0
1,6.7,3.362598499,0
1,5.5,4.439006243,0
1,4.1,4.582308308,0
1,3,1.938902675,0
1,1.8,0.918838012,0
1,0.4,0.376467092,0
1,0.3,0.397613758,0
1,0,0.397613758,0
1,-0.1,0.376467092,0
1,-0.5,9.871964774,0
1,-0.1,5.434408082,0.20271664
1,0.3,5.273624714,0.601603252
1,0,4.234053494,0.922826103
1,0.1,2.153219099,1.161369364
1,0.5,0.666164878,1.324720243
1,0.8,9.934122039,1.378976092
1,0.5,4.640435729,1.325362017
1,0.4,0.69332755,1.210640903
1,0.5,0.530372172,0.987736764
1,0.6,9.841026756,0.687620864
1,0.5,4.033941846,0.358654051
1,0.6,9.358035133,0.027489604
1,0.5,6.702122967,0
1,0.2,7.921928189,0
1,0.4,6.808222253,0
1,0.5,7.536626044,0
1,0.5,5.99204539,0
1,0.5,1.93984294,0
1,0.5,0.918715002,0
1,0.4,0.376344082,0
1,0.5,0.397490749,0
1,0.6,0.397490749,0
1,0.2,0.376344082,0
1,-0.3,9.878006166,0
1,-1.3,6.04812195,1.118812588
1,-0.7,5.345606783,3.63362857
1,0.6,2.9340233,5.88522441
1,3.1,2.15309609,7.445849305
1,5.7,0.666041868,8.386136419
1,5.3,1.523436908,8.752385546
1,7.2,1.725003903,8.467518144
1,7.7,0.693204541,7.683887403
1,7.6,0.530249162,6.291195053
1,7.5,0.902943804,4.267568311
1,6.9,1.155868866,1.661014697
1,5.8,3.32881916,0.027173294
1,3.5,3.845942765,0
1,1.7,4.213664177,0
1,0.8,4.19982079,0
1,0.3,6.273394706,0
1,0.1,5.445881864,0
1,0.2,1.939719931,0
1,-0.3,0.918691165,0
1,-0.5,0.376320245,0
1,-1,0.397466912,0
1,-1.4,0.397466912,0
1,-0.9,0.376320245,0
1,-1.6,9.846419855,0
1,-1.3,6.153157329,0.465754309
1,-0.3,4.982340645,2.524275418
1,1.8,2.63470271,4.438632427
1,5.4,2.153072252,5.204416565
1,6.2,0.666018031,5.4485375
1,6.3,2.846888894,5.634426577
1,6.5,2.637615952,2.204672562
1,6.3,0.693180704,1.630169353
1,6.1,0.530225325,1.003000688
1,5.2,3.316649445,0.662618252
1,5,2.164244435,0.381468168
1,4.8,6.535698844,0
1,4.9,4.900728086,0
1,4.7,5.698853487,0
1,4.7,4.792378672,0
1,4.7,5.63399169,0
1,4.7,4.735790242,0
1,4.5,1.939696094,0
1,4.5,0.672980697,0
1,4,0.37611403,0
1,3.7,0.397260697,0
1,3.2,0.397260697,0
1,2.6,0.37611403,0
1,2.2,0.397260697,0
1,2.3,0.397260697,0.259169228
1,3.1,13.78179272,0.629438909
1,4.9,7.633142879,0.948112043
1,7,3.796407908,1.204685582
1,9.2,2.0611493,1.676840031
1,11.6,1.962334505,1.779285459
1,12.7,2.044609086,1.333247329
1,13.3,0.888527238,1.826215285
1,12.9,0.397260697,1.011085987
1,12.3,0.397260697,0.706580301
1,11.7,2.046514021,0.408823132
1,11.2,2.791726844,0.026754948
1,9.7,2.782814048,0
1,6.7,2.890401427,0
1,6.8,3.452816588,0
1,4.6,4.323288807,0
1,3.5,2.056367771,0
1,2.5,1.42003149,0
1,1.9,0.673084367,0
1,1.5,0.3762177,0
1,0.2,0.397364367,0
1,-0.2,0.397364367,0
1,-0.3,0.3762177,0
1,-0.4,0.397364367,0
1,-0.6,0.743435088,0.346898006
1,1.6,14.24924832,0.803367591
1,5.6,5.192657788,2.206127719
1,9.8,1.688788265,3.007294664
1,11.1,0.3762177,6.070067935
1,12.1,0.397364367,3.465274286
1,12.5,0.397364367,1.715274163
1,12.8,0.3762177,1.918008874
1,12.2,0.397364367,3.017362803
1,11,0.397364367,2.287540895
1,9.3,0.3762177,0.631118435
1,8,0.824470483,0.027050851
1,6.5,0.959378499,0
1,4.4,2.268773133,0
1,2.1,3.977763799,0
1,0.4,4.674819827,0
1,-0.5,1.402093814,0
1,-0.9,1.700874853,0
1,-1.4,0.918712304,0
1,-2,0.376341384,0
1,-2,0.397488051,0
1,-2.4,0.397488051,0
1,-2.5,0.376341384,0
1,-2.9,9.836584126,0
1,-2.4,6.352423459,0.546906463
1,-0.7,4.298451582,2.469035264
1,1.6,2.767994626,4.35120263
1,4.1,2.153093391,5.554384678
1,5.8,0.66603917,4.269938171
1,5.9,3.684288626,2.711007413
1,6.8,2.451582224,1.793148472
1,7.7,0.693201843,1.604017431
1,8.4,0.530246464,1.335931484
1,8.5,2.029223477,1.601641717
1,7.6,1.613111576,0.607653253
1,6.8,4.148342653,0.027091665
1,6.1,3.826651917,0
1,4.6,4.375779212,0
1,3.4,4.029477921,0
1,2.9,5.079548549,0
1,1.3,4.59903563,0
1,-0.1,1.939717232,0
1,-1.5,0.918641017,0
1,-2.2,0.376270097,0
1,-2.4,0.397416764,0
1,-3.1,0.397416764,0
1,-3.6,0.376270097,0
1,-4,9.846962841,0
1,-3.7,6.111738966,1.189475731
1,-1,3.812720619,3.709402343
1,2.4,2.084329183,5.831152071
1,5.2,2.152430178,7.318892211
1,8.1,0.665967883,8.219648114
1,9.4,0.757441576,8.569710849
1,10.1,1.381542738,8.332080852
1,11,0.693130556,7.520678176
1,11.1,0.530175177,6.12671545
1,11.1,0.397416764,4.149938094
1,10.3,0.5618254,1.234925318
1,9,2.41840528,0.08222127
1,8.2,2.939969242,0
1,7.4,2.990197197,0
1,5.8,3.001370394,0
1,4.5,4.214097029,0
1,2.9,4.034283241,0
1,1.8,1.93905402,0
1,1.8,0.918495744,0
1,1.1,0.376124824,0
1,0.6,0.397271491,0
1,0.2,0.397271491,0
1,0,0.376124824,0
1,0.1,9.891458382,0
1,0,5.064091473,0.864914341
1,2.1,3.833418592,3.349954585
1,7.3,1.685104867,5.335531039
1,10.5,2.152876832,6.154051934
1,12.8,0.665822611,7.545031282
1,13.5,0.411579456,7.898595256
1,14.2,1.384949021,7.685970097
1,14.5,0.692985283,6.923479189
1,15.1,0.530029904,5.187680761
1,12.4,0.397271491,2.003405861
1,10.9,0.562272054,0.621409508
1,10,2.088535739,0.082377986
1,8.6,2.77461348,0
1,7.1,2.81899901,0
1,5.5,2.805632965,0
1,4.5,4.018799939,0
1,4.1,4.143959987,0
1,4.5,1.939500673,0
1,4.8,0.918474156,0
1,5.6,0.376103236,0
1,5.1,0.397249903,0
1,5.2,0.397249903,0
1,5.1,0.376103236,0
1,5,7.114043998,0
1,5,3.159256275,0.202575355
1,5.7,3.386077311,0.378520986
1,5.8,2.528859189,0.605893829
1,6,2.152263317,0.771747679
1,7.1,0.665801022,0.859117096
1,8.4,2.698814661,1.183274123
1,9.3,2.007062563,1.382468445
1,11.8,0.692963695,1.243593142
1,11.3,0.530008316,1.024007483
1,11.2,1.146992011,0.741142237
1,10.9,1.145414006,0.370291161
1,10.2,2.960063234,0.026959019
1,8.8,3.22000097,0
1,7.4,3.452343954,0
1,6.7,3.175448797,0
1,5.4,4.30981466,0
1,4.9,3.907479172,0
1,4.3,1.938887159,0
1,4.2,0.918595366,0
1,3.4,0.376224446,0
1,4,0.397371113,0
1,3.5,0.397371113,0
1,3.2,0.376224446,0
1,1.6,9.95743243,0
1,2,3.435709749,0.541455936
1,4.7,3.040242663,1.230500487
1,6.4,1.696231697,1.547397348
1,7.9,2.152976453,2.719531389
1,7.9,0.665922232,2.672951764
1,8.8,1.087910411,2.81547505
1,8,1.740531809,2.320171468
1,9,0.693084905,5.516123774
1,8.4,0.530129526,4.035295498
1,7.4,1.109975706,3.015309588
1,7.1,1.242151375,1.087538418
1,5.6,3.464121769,0.083537685
1,4.2,3.801911325,0
1,3.8,3.954116677,0
1,3.1,3.787611492,0
1,2.5,4.886980674,0
1,0.5,4.557499232,0
1,-0.1,1.939600295,0
1,-0.8,0.673182189,0
1,-0.5,0.376315523,0
1,-1.3,0.397462189,0
1,-1.9,0.397462189,0
1,-2,0.376315523,0
1,-2.7,0.397462189,0.027489604
1,-2.1,0.397462189,0.7391243
1,0.7,13.37936634,2.406015841
1,3,5.400127789,3.582455486
1,5.6,3.612878887,5.969349905
1,6.7,2.061350792,7.91050828
1,7.1,1.962535997,8.254730226
1,8.3,2.044810578,7.999003659
1,9.1,0.888728731,7.224903255
1,8.8,0.397462189,5.893497929
1,9.9,0.397462189,4.016831567
1,8.9,2.414627596,1.774542728
1,6.9,3.671009236,0.082879478
1,5.5,3.089241069,0
1,3.7,3.523546607,0
1,2.4,4.125570938,0
1,1.2,4.940160199,0
1,0.4,2.060202454,0
1,-0.3,1.420232983,0
1,-0.4,0.672995539,0
1,-0.9,0.376128872,0
1,-1.5,0.397275539,0
1,-1.9,0.397275539,0
1,-2.5,0.376128872,0
1,-1.8,0.397275539,0.027775303
1,-1.5,0.397275539,1.362378011
1,0.8,13.4301854,3.96601269
1,3.6,5.504832956,6.025983568
1,6.8,3.623672784,7.528334192
1,9.3,2.061164142,8.373159513
1,12.3,1.962349347,8.685557583
1,13.1,2.044623928,8.383944123
1,14.5,0.888542081,7.589176905
1,13.6,0.397275539,6.198480767
1,14.4,0.397275539,4.274471861
1,13.7,2.046528863,1.857982627
1,12,2.375012258,0.151246507
1,10.8,2.631321553,0
1,8.8,2.595557081,0
1,8.8,3.117914779,0
1,9.2,3.728496058,0
1,9.2,2.057242162,0
1,9.2,1.420638258,0
1,9,0.91823286,0
1,8.9,0.37586194,0
1,8.2,0.397008606,0
1,8.4,0.397008606,0
1,8.6,0.37586194,0
1,8.7,4.744482679,0
1,10.3,2.376421698,0.302073426
1,11.2,2.665869907,0.66857477
1,12.5,1.725600192,0.975508185
1,13.7,2.152613947,1.207521894
1,13.9,0.665559726,1.342093801
1,13.9,1.251524966,1.392619462
1,14.5,1.69950254,1.390537412
1,15.8,0.692722398,1.26639403
1,15.5,0.52976702,1.022194102
1,13.7,0.941064869,0.714736687
1,12.2,1.045026585,0.382954694
1,11.3,2.631380772,0.081563063
1,11.6,2.813636941,0
1,11.3,2.828872838,0
1,11.5,2.421599705,0
1,11.4,3.345304211,0
1,11.3,3.049488674,0
1,10.9,1.939237788,0
1,11.1,0.918184735,0
1,11.2,0.375813815,0
1,11.3,0.396960482,0
1,11.1,0.396960482,0
1,10.8,0.375813815,0
1,10.6,3.435481918,0.026571285
1,10.7,2.172260848,0.330534303
1,11.1,2.567680248,0.685157002
1,11.8,1.704797417,0.985521956
1,12.4,2.151973897,1.217878061
1,12.9,0.665511602,1.349360734
1,13.7,1.246238646,2.126479733
1,14.3,1.70996144,1.393083225
1,14.7,0.692674274,1.238513489
1,15,0.529718895,1.031389632
1,14.6,0.913430287,0.746817732
1,14,0.945351143,0.411741184
1,13.6,2.339341427,0.080748139
1,13.3,2.621244733,0
1,12.6,2.663701668,0
1,12.4,2.285932492,0
1,12.2,3.223649247,0
1,12.1,2.941474701,0
1,12.2,1.938597738,0
1,11.6,0.918361266,0
1,12,0.375990346,0
1,11.9,0.397137013,0
1,11.1,0.397137013,0
1,11,0.375990346,0
1,9.5,3.449633286,0.026438639
1,9.1,2.287638254,0.667041976
1,9.6,2.409884307,2.141110182
1,10.6,1.405801165,2.061876504
1,11.2,2.152742353,4.265137946
1,11.6,0.665688132,3.673904953
1,10.4,0.411444978,2.524152317
1,10.4,1.383038765,1.69139797
1,8.8,0.692850805,1.530466274
1,9.3,0.529895426,1.295079131
1,9.7,0.861081724,1.047874375
